subject_id,subject_index,session,group_name,label,wesad_label_id,window_start_s,window_end_s,window_start_ms,window_end_ms,window_start_index_700hz,window_end_index_700hz,window_duration_s,stride_s,subject_pkl_path
S2,7,baseline,calm,0,1,416.54714285714283,436.54714285714283,416547,436547,291583,305583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,426.54714285714283,446.54714285714283,426547,446547,298583,312583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,436.54714285714283,456.54714285714283,436547,456547,305583,319583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,446.54714285714283,466.54714285714283,446547,466547,312583,326583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,456.54714285714283,476.54714285714283,456547,476547,319583,333583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,466.54714285714283,486.54714285714283,466547,486547,326583,340583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,476.54714285714283,496.54714285714283,476547,496547,333583,347583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,486.54714285714283,506.54714285714283,486547,506547,340583,354583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,496.54714285714283,516.5471428571428,496547,516547,347583,361583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,506.54714285714283,526.5471428571428,506547,526547,354583,368583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,516.5471428571428,536.5471428571428,516547,536547,361583,375583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,526.5471428571428,546.5471428571428,526547,546547,368583,382583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,536.5471428571428,556.5471428571428,536547,556547,375583,389583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,546.5471428571428,566.5471428571428,546547,566547,382583,396583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,556.5471428571428,576.5471428571428,556547,576547,389583,403583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,566.5471428571428,586.5471428571428,566547,586547,396583,410583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,576.5471428571428,596.5471428571428,576547,596547,403583,417583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,586.5471428571428,606.5471428571428,586547,606547,410583,424583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,596.5471428571428,616.5471428571428,596547,616547,417583,431583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,606.5471428571428,626.5471428571428,606547,626547,424583,438583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,616.5471428571428,636.5471428571428,616547,636547,431583,445583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,626.5471428571428,646.5471428571428,626547,646547,438583,452583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,636.5471428571428,656.5471428571428,636547,656547,445583,459583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,646.5471428571428,666.5471428571428,646547,666547,452583,466583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,656.5471428571428,676.5471428571428,656547,676547,459583,473583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,666.5471428571428,686.5471428571428,666547,686547,466583,480583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,676.5471428571428,696.5471428571428,676547,696547,473583,487583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,686.5471428571428,706.5471428571428,686547,706547,480583,494583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,696.5471428571428,716.5471428571428,696547,716547,487583,501583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,706.5471428571428,726.5471428571428,706547,726547,494583,508583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,716.5471428571428,736.5471428571428,716547,736547,501583,515583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,726.5471428571428,746.5471428571428,726547,746547,508583,522583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,736.5471428571428,756.5471428571428,736547,756547,515583,529583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,746.5471428571428,766.5471428571428,746547,766547,522583,536583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,756.5471428571428,776.5471428571428,756547,776547,529583,543583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,766.5471428571428,786.5471428571428,766547,786547,536583,550583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,776.5471428571428,796.5471428571428,776547,796547,543583,557583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,786.5471428571428,806.5471428571428,786547,806547,550583,564583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,796.5471428571428,816.5471428571428,796547,816547,557583,571583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,806.5471428571428,826.5471428571428,806547,826547,564583,578583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,816.5471428571428,836.5471428571428,816547,836547,571583,585583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,826.5471428571428,846.5471428571428,826547,846547,578583,592583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,836.5471428571428,856.5471428571428,836547,856547,585583,599583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,846.5471428571428,866.5471428571428,846547,866547,592583,606583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,856.5471428571428,876.5471428571428,856547,876547,599583,613583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,866.5471428571428,886.5471428571428,866547,886547,606583,620583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,876.5471428571428,896.5471428571428,876547,896547,613583,627583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,886.5471428571428,906.5471428571428,886547,906547,620583,634583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,896.5471428571428,916.5471428571428,896547,916547,627583,641583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,906.5471428571428,926.5471428571428,906547,926547,634583,648583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,916.5471428571428,936.5471428571428,916547,936547,641583,655583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,926.5471428571428,946.5471428571428,926547,946547,648583,662583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,936.5471428571428,956.5471428571428,936547,956547,655583,669583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,946.5471428571428,966.5471428571428,946547,966547,662583,676583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,956.5471428571428,976.5471428571428,956547,976547,669583,683583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,966.5471428571428,986.5471428571428,966547,986547,676583,690583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,976.5471428571428,996.5471428571428,976547,996547,683583,697583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,986.5471428571428,1006.5471428571428,986547,1006547,690583,704583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,996.5471428571428,1016.5471428571428,996547,1016547,697583,711583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1006.5471428571428,1026.547142857143,1006547,1026547,704583,718583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1016.5471428571428,1036.547142857143,1016547,1036547,711583,725583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1026.547142857143,1046.547142857143,1026547,1046547,718583,732583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1036.547142857143,1056.547142857143,1036547,1056547,725583,739583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1046.547142857143,1066.547142857143,1046547,1066547,732583,746583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1056.547142857143,1076.547142857143,1056547,1076547,739583,753583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1066.547142857143,1086.547142857143,1066547,1086547,746583,760583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1076.547142857143,1096.547142857143,1076547,1096547,753583,767583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1086.547142857143,1106.547142857143,1086547,1106547,760583,774583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1096.547142857143,1116.547142857143,1096547,1116547,767583,781583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1106.547142857143,1126.547142857143,1106547,1126547,774583,788583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1116.547142857143,1136.547142857143,1116547,1136547,781583,795583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1126.547142857143,1146.547142857143,1126547,1146547,788583,802583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1136.547142857143,1156.547142857143,1136547,1156547,795583,809583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1146.547142857143,1166.547142857143,1146547,1166547,802583,816583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1156.547142857143,1176.547142857143,1156547,1176547,809583,823583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1166.547142857143,1186.547142857143,1166547,1186547,816583,830583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1176.547142857143,1196.547142857143,1176547,1196547,823583,837583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1186.547142857143,1206.547142857143,1186547,1206547,830583,844583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1196.547142857143,1216.547142857143,1196547,1216547,837583,851583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1206.547142857143,1226.547142857143,1206547,1226547,844583,858583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1216.547142857143,1236.547142857143,1216547,1236547,851583,865583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1226.547142857143,1246.547142857143,1226547,1246547,858583,872583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1236.547142857143,1256.547142857143,1236547,1256547,865583,879583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1246.547142857143,1266.547142857143,1246547,1266547,872583,886583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1256.547142857143,1276.547142857143,1256547,1276547,879583,893583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1266.547142857143,1286.547142857143,1266547,1286547,886583,900583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1276.547142857143,1296.547142857143,1276547,1296547,893583,907583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1286.547142857143,1306.547142857143,1286547,1306547,900583,914583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1296.547142857143,1316.547142857143,1296547,1316547,907583,921583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1306.547142857143,1326.547142857143,1306547,1326547,914583,928583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1316.547142857143,1336.547142857143,1316547,1336547,921583,935583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1326.547142857143,1346.547142857143,1326547,1346547,928583,942583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1336.547142857143,1356.547142857143,1336547,1356547,935583,949583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1346.547142857143,1366.547142857143,1346547,1366547,942583,956583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1356.547142857143,1376.547142857143,1356547,1376547,949583,963583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1366.547142857143,1386.547142857143,1366547,1386547,956583,970583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1376.547142857143,1396.547142857143,1376547,1396547,963583,977583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1386.547142857143,1406.547142857143,1386547,1406547,970583,984583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1396.547142857143,1416.547142857143,1396547,1416547,977583,991583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1406.547142857143,1426.547142857143,1406547,1426547,984583,998583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1416.547142857143,1436.547142857143,1416547,1436547,991583,1005583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,baseline,calm,0,1,1426.547142857143,1446.547142857143,1426547,1446547,998583,1012583,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2273.5457142857144,2293.5457142857144,2273546,2293546,1591482,1605482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2283.5457142857144,2303.5457142857144,2283546,2303546,1598482,1612482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2293.5457142857144,2313.5457142857144,2293546,2313546,1605482,1619482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2303.5457142857144,2323.5457142857144,2303546,2323546,1612482,1626482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2313.5457142857144,2333.5457142857144,2313546,2333546,1619482,1633482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2323.5457142857144,2343.5457142857144,2323546,2343546,1626482,1640482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2333.5457142857144,2353.5457142857144,2333546,2353546,1633482,1647482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2343.5457142857144,2363.5457142857144,2343546,2363546,1640482,1654482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2353.5457142857144,2373.5457142857144,2353546,2373546,1647482,1661482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2363.5457142857144,2383.5457142857144,2363546,2383546,1654482,1668482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2373.5457142857144,2393.5457142857144,2373546,2393546,1661482,1675482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2383.5457142857144,2403.5457142857144,2383546,2403546,1668482,1682482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2393.5457142857144,2413.5457142857144,2393546,2413546,1675482,1689482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2403.5457142857144,2423.5457142857144,2403546,2423546,1682482,1696482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2413.5457142857144,2433.5457142857144,2413546,2433546,1689482,1703482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2423.5457142857144,2443.5457142857144,2423546,2443546,1696482,1710482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2433.5457142857144,2453.5457142857144,2433546,2453546,1703482,1717482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2443.5457142857144,2463.5457142857144,2443546,2463546,1710482,1724482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2453.5457142857144,2473.5457142857144,2453546,2473546,1717482,1731482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2463.5457142857144,2483.5457142857144,2463546,2483546,1724482,1738482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2473.5457142857144,2493.5457142857144,2473546,2493546,1731482,1745482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2483.5457142857144,2503.5457142857144,2483546,2503546,1738482,1752482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2493.5457142857144,2513.5457142857144,2493546,2513546,1745482,1759482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2503.5457142857144,2523.5457142857144,2503546,2523546,1752482,1766482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2513.5457142857144,2533.5457142857144,2513546,2533546,1759482,1773482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2523.5457142857144,2543.5457142857144,2523546,2543546,1766482,1780482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2533.5457142857144,2553.5457142857144,2533546,2553546,1773482,1787482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2543.5457142857144,2563.5457142857144,2543546,2563546,1780482,1794482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2553.5457142857144,2573.5457142857144,2553546,2573546,1787482,1801482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2563.5457142857144,2583.5457142857144,2563546,2583546,1794482,1808482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2573.5457142857144,2593.5457142857144,2573546,2593546,1801482,1815482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2583.5457142857144,2603.5457142857144,2583546,2603546,1808482,1822482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2593.5457142857144,2613.5457142857144,2593546,2613546,1815482,1829482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2603.5457142857144,2623.5457142857144,2603546,2623546,1822482,1836482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2613.5457142857144,2633.5457142857144,2613546,2633546,1829482,1843482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2623.5457142857144,2643.5457142857144,2623546,2643546,1836482,1850482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2633.5457142857144,2653.5457142857144,2633546,2653546,1843482,1857482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2643.5457142857144,2663.5457142857144,2643546,2663546,1850482,1864482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2653.5457142857144,2673.5457142857144,2653546,2673546,1857482,1871482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2663.5457142857144,2683.5457142857144,2663546,2683546,1864482,1878482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2673.5457142857144,2693.5457142857144,2673546,2693546,1871482,1885482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2683.5457142857144,2703.5457142857144,2683546,2703546,1878482,1892482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2693.5457142857144,2713.5457142857144,2693546,2713546,1885482,1899482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2703.5457142857144,2723.5457142857144,2703546,2723546,1892482,1906482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2713.5457142857144,2733.5457142857144,2713546,2733546,1899482,1913482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2723.5457142857144,2743.5457142857144,2723546,2743546,1906482,1920482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2733.5457142857144,2753.5457142857144,2733546,2753546,1913482,1927482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2743.5457142857144,2763.5457142857144,2743546,2763546,1920482,1934482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2753.5457142857144,2773.5457142857144,2753546,2773546,1927482,1941482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2763.5457142857144,2783.5457142857144,2763546,2783546,1934482,1948482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2773.5457142857144,2793.5457142857144,2773546,2793546,1941482,1955482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2783.5457142857144,2803.5457142857144,2783546,2803546,1948482,1962482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2793.5457142857144,2813.5457142857144,2793546,2813546,1955482,1969482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2803.5457142857144,2823.5457142857144,2803546,2823546,1962482,1976482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2813.5457142857144,2833.5457142857144,2813546,2833546,1969482,1983482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2823.5457142857144,2843.5457142857144,2823546,2843546,1976482,1990482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2833.5457142857144,2853.5457142857144,2833546,2853546,1983482,1997482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2843.5457142857144,2863.5457142857144,2843546,2863546,1990482,2004482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2853.5457142857144,2873.5457142857144,2853546,2873546,1997482,2011482,20.0,10.0,WESAD\S2\S2.pkl
S2,7,stress,stress,1,2,2863.5457142857144,2883.5457142857144,2863546,2883546,2004482,2018482,20.0,10.0,WESAD\S2\S2.pkl
S3,8,baseline,calm,0,1,352.8542857142857,372.8542857142857,352854,372854,246998,260998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,362.8542857142857,382.8542857142857,362854,382854,253998,267998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,372.8542857142857,392.8542857142857,372854,392854,260998,274998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,382.8542857142857,402.8542857142857,382854,402854,267998,281998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,392.8542857142857,412.8542857142857,392854,412854,274998,288998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,402.8542857142857,422.8542857142857,402854,422854,281998,295998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,412.8542857142857,432.8542857142857,412854,432854,288998,302998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,422.8542857142857,442.8542857142857,422854,442854,295998,309998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,432.8542857142857,452.8542857142857,432854,452854,302998,316998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,442.8542857142857,462.8542857142857,442854,462854,309998,323998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,452.8542857142857,472.8542857142857,452854,472854,316998,330998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,462.8542857142857,482.8542857142857,462854,482854,323998,337998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,472.8542857142857,492.8542857142857,472854,492854,330998,344998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,482.8542857142857,502.8542857142857,482854,502854,337998,351998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,492.8542857142857,512.8542857142858,492854,512854,344998,358998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,502.8542857142857,522.8542857142858,502854,522854,351998,365998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,512.8542857142858,532.8542857142858,512854,532854,358998,372998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,522.8542857142858,542.8542857142858,522854,542854,365998,379998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,532.8542857142858,552.8542857142858,532854,552854,372998,386998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,542.8542857142858,562.8542857142858,542854,562854,379998,393998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,552.8542857142858,572.8542857142858,552854,572854,386998,400998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,562.8542857142858,582.8542857142858,562854,582854,393998,407998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,572.8542857142858,592.8542857142858,572854,592854,400998,414998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,582.8542857142858,602.8542857142858,582854,602854,407998,421998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,592.8542857142858,612.8542857142858,592854,612854,414998,428998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,602.8542857142858,622.8542857142858,602854,622854,421998,435998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,612.8542857142858,632.8542857142858,612854,632854,428998,442998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,622.8542857142858,642.8542857142858,622854,642854,435998,449998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,632.8542857142858,652.8542857142858,632854,652854,442998,456998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,642.8542857142858,662.8542857142858,642854,662854,449998,463998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,652.8542857142858,672.8542857142858,652854,672854,456998,470998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,662.8542857142858,682.8542857142858,662854,682854,463998,477998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,672.8542857142858,692.8542857142858,672854,692854,470998,484998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,682.8542857142858,702.8542857142858,682854,702854,477998,491998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,692.8542857142858,712.8542857142858,692854,712854,484998,498998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,702.8542857142858,722.8542857142858,702854,722854,491998,505998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,712.8542857142858,732.8542857142858,712854,732854,498998,512998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,722.8542857142858,742.8542857142858,722854,742854,505998,519998,20.0,10.0,WESAD\S3\S3.pkl
S3,8,baseline,calm,0,1,732.8542857142858,752.8542857142858,732854,752854,512998,526998,20.0,10.0,WESAD\S3\S3.pkl
