dataset,fold_subject,subject_id,session,group_name,label,window_start_ms,window_end_ms,panel,signal,key,time_s,value
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.828125,-0.6297118067741394
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.84375,-0.7165409922599792
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.859375,-0.7394744157791138
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.875,-0.8503074645996094
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.890625,-0.9407427906990051
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.90625,-0.5620845556259155
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.921875,-0.3404383063316345
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.9375,-0.2719716727733612
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.953125,-0.24149642884731293
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.96875,-0.21666115522384644
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,18.984375,-0.15355567634105682
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.0,-0.17534947395324707
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.015625,-0.25841978192329407
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.03125,-0.18940520286560059
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.046875,-0.24356283247470856
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.0625,-0.2039450705051422
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.078125,-0.433272123336792
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.09375,-0.597569465637207
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.109375,-0.3952433168888092
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.125,0.22242774069309235
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.140625,0.1939626932144165
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.15625,0.06677094846963882
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.171875,-0.13178905844688416
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.1875,0.026918206363916397
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.203125,0.33538028597831726
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.21875,0.5494927763938904
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.234375,0.6467472314834595
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.25,0.8399763107299805
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.265625,0.7689377069473267
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.28125,0.6056013703346252
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.296875,0.5881664752960205
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.3125,0.6756566762924194
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.328125,0.7074110507965088
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.34375,0.6642641425132751
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.359375,0.7731988430023193
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.375,0.6456453800201416
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.390625,0.7900376319885254
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.40625,0.5804778933525085
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.421875,0.4240852892398834
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.4375,0.564617395401001
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.453125,0.4935949742794037
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.46875,0.4441283941268921
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.484375,0.6511404514312744
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.5,0.6274152994155884
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.515625,0.5517067909240723
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.53125,0.16648048162460327
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.546875,0.19076181948184967
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.5625,0.6889331936836243
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.578125,1.185393214225769
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.59375,0.745676577091217
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.609375,0.16623659431934357
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.625,-0.4216674566268921
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.640625,-0.675555408000946
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.65625,-0.4004928469657898
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.671875,-0.2688673138618469
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.6875,-0.1787014603614807
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.703125,-0.12595956027507782
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.71875,0.008052695542573929
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.734375,0.07047317177057266
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.75,-0.0719258040189743
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.765625,-0.2696543037891388
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.78125,-0.23843620717525482
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.796875,-0.21500897407531738
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.8125,0.035485416650772095
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.828125,0.17038242518901825
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.84375,0.012278691865503788
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.859375,-0.1654556691646576
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.875,-0.12309345602989197
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.890625,0.15682311356067657
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.90625,0.24834397435188293
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.921875,0.2258863002061844
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.9375,0.1499357670545578
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.953125,0.36803752183914185
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.96875,0.5374277234077454
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC y,chest_acc_y,19.984375,0.25671669840812683
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.0,0.030841702595353127
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.015625,0.3859216272830963
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.03125,0.2591291666030884
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.046875,0.10207271575927734
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.0625,0.20017053186893463
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.078125,0.15798190236091614
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.09375,0.10802339762449265
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.109375,0.1698562502861023
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.125,0.13448406755924225
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.140625,0.17405356466770172
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.15625,-0.06733251363039017
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.171875,0.0774373710155487
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.1875,0.20200394093990326
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.203125,0.2185090035200119
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.21875,0.09333789348602295
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.234375,0.11639884114265442
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.25,0.10034751147031784
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.265625,0.11940984427928925
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.28125,0.09461242705583572
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.296875,0.15414659678936005
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.3125,0.22001546621322632
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.328125,0.28133445978164673
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.34375,0.05184904485940933
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.359375,0.05805429816246033
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.375,0.19679172337055206
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.390625,-0.39478182792663574
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.40625,0.16316446661949158
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.421875,0.020363526418805122
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.4375,0.35600921511650085
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.453125,0.3643011152744293
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.46875,-0.029781252145767212
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.484375,-0.13012607395648956
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.5,-0.16896747052669525
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.515625,0.09150321781635284
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.53125,0.12439808249473572
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.546875,0.09230471402406693
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.5625,0.1372397243976593
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.578125,0.09290612488985062
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.59375,0.09306594729423523
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.609375,0.11625975370407104
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.625,0.047122009098529816
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.640625,0.08862065523862839
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.65625,0.24233371019363403
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.671875,0.28758448362350464
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.6875,-0.041773777455091476
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.703125,0.38715770840644836
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.71875,0.2224360853433609
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.734375,0.07491766661405563
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.75,-0.07504679262638092
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.765625,0.010702176950871944
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.78125,-0.02237536571919918
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.796875,0.11002980172634125
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.8125,0.16339296102523804
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.828125,0.16003024578094482
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.84375,0.1576996147632599
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.859375,0.1259094476699829
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.875,0.15599362552165985
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.890625,0.14613890647888184
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.90625,0.10894013941287994
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.921875,0.10347210615873337
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.9375,0.12193417549133301
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.953125,0.06669627130031586
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.96875,0.10587062686681747
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,0.984375,0.20332731306552887
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.0,0.17696724832057953
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.015625,0.1057434007525444
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.03125,-0.01623600907623768
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.046875,-0.03342379629611969
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.0625,0.015507768839597702
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.078125,0.02213156782090664
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.09375,0.1351885348558426
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.109375,0.046377867460250854
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.125,0.07848551869392395
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.140625,0.11032424867153168
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.15625,-0.10102426260709763
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.171875,0.0936540886759758
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.1875,0.34649717807769775
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.203125,-0.11301368474960327
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.21875,0.03820217400789261
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.234375,-0.15657740831375122
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.25,0.28456076979637146
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.265625,0.2912650406360626
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.28125,-0.007676863111555576
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.296875,-0.17012707889080048
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.3125,-0.1642022430896759
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.328125,0.014964858070015907
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.34375,0.00931610818952322
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.359375,-0.02548856846988201
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.375,0.10044717788696289
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.390625,0.15562789142131805
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.40625,0.15059135854244232
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.421875,0.15814147889614105
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.4375,0.1254570335149765
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.453125,-0.04433877021074295
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.46875,-0.00658453581854701
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.484375,0.017817333340644836
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.5,-0.31373560428619385
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.515625,0.271552175283432
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.53125,0.19181714951992035
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.546875,0.2328827977180481
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.5625,0.20303946733474731
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.578125,-0.11323277652263641
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.59375,-0.24017775058746338
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.609375,-0.16112595796585083
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.625,-0.08261493593454361
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.640625,-4.747912680613808e-05
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.65625,0.10943591594696045
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.671875,0.07515081763267517
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.6875,-0.10961998254060745
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.703125,-0.09187954664230347
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.71875,-0.032679736614227295
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.734375,0.18047858774662018
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.75,0.21840155124664307
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.765625,-0.0012804643483832479
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.78125,4.747912680613808e-05
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.796875,-0.025367647409439087
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.8125,-0.15510015189647675
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.828125,-0.07272236794233322
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.84375,0.010300777852535248
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.859375,0.08846189081668854
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.875,-0.004142715595662594
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.890625,-0.04628180339932442
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.90625,0.03392525017261505
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.921875,-0.021414417773485184
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.9375,-0.022274432703852654
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.953125,-0.07112877815961838
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.96875,0.08651123195886612
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,1.984375,-0.09085845202207565
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.0,0.11986733227968216
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.015625,-0.08641091734170914
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.03125,-0.4896542429924011
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.046875,0.10030290484428406
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.0625,-0.007251348812133074
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.078125,0.26101499795913696
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.09375,-0.0030028647743165493
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.109375,-0.05606566742062569
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.125,-0.1834738552570343
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.140625,-0.037425633519887924
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.15625,-0.09978894889354706
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.171875,-0.08726299554109573
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.1875,-0.08225149661302567
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.203125,-0.013857021927833557
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.21875,-0.05062181130051613
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.234375,0.15724875032901764
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.25,0.0640936940908432
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.265625,0.12172170728445053
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.28125,-0.11431600153446198
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.296875,0.04041966795921326
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.3125,-0.16291077435016632
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.328125,-0.12798722088336945
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.34375,0.2596253454685211
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.359375,0.06772738695144653
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.375,-0.033563196659088135
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.390625,0.004190682899206877
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.40625,0.06818487495183945
wesad,S2,S2,stress,stress,1,2573546,2593546,privileged,Chest ACC z,chest_acc_z,2.421875,-0.07707278430461884
